tg_ecotypeid,ecotypeid,ecotypeids_merged,name,othername,country,sitename,latitude,longitude,collector,collectiondate,250k,1001g,fullseq_data,producer,comment,completed,release_status,seq_by,picture,public_URL,UC_HPC_loc,location_qc,GMI_methylome,GMI_transcriptome,CS_1001,CS_regmap,regmap_1001_check,CS_number
7151,7151,,Go-0,CS28282,GER,Gö,51.5338,9.9355,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78239,,
7152,7152,,Go-2,CS28283,GER,Gö,51.5338,9.9355,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78240,,
7161,7161,,Gd-1,CS28275,GER,Gd,53.5,10.5,Albert Kranz,,N,Y,Y,,,Y,done,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7161.png,,/group/arabidopsis/EckerLab/raw_data/Gd-1,,,,CS76491,,,CS76491
8296,8296,,Gd-1,,GER,Gd,53.5,10.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78438,,
7162,7162,,Hs-0,CS28359,GER,Hannover (Hannover),52.24,9.44,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7162.png,,/group/arabidopsis/EckerLab/raw_data/Hs-0,,,,CS76515,,,CS76515
8310,8310,,Hs-0,,GER,Hannover (Hannover),52.24,9.44,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78451,,
7163,7163,,Ha-0,CS28336,GER,Ha,52.3721,9.73569,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7163.png,,/group/arabidopsis/EckerLab/raw_data/Ha-0,,,,CS76500,CS78242,,CS76500
7165,7165,,Hn-0,CS28350,GER,Hn,51.3472,8.28844,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7165.png,,/group/arabidopsis/EckerLab/raw_data/Hn-0,,,,CS76513,CS78244,,CS76513
7169,7169,,Hh-0,CS28345,GER,Hh,54.4175,9.88682,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7169.png,,/group/arabidopsis/EckerLab/raw_data/Hh-0,,,,CS76512,CS78247,,CS76512
7170,7170,,Hl-0,CS28347,GER,Hl,52.1444,9.37827,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7171,7171,,Hl-2,CS28348,GER,Hl,52.1444,9.37827,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7172,7172,,Hl-3,CS28349,GER,Hl,52.1444,9.37827,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78248,,
7175,7175,,Is-0,CS28361,GER,Is,50.5,7.5,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7176,7176,,Is-1,CS28362,GER,Is,50.5,7.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78249,,
8312,8312,,Is-0,,GER,Is,50.5,7.5,Albert Kranz,,Y,Y,Y,,,Y,released,"MPI,Salk",http://gwapp.gmi.oeaw.ac.at/public/plants/8312.png,,/group/arabidopsis/EckerLab/raw_data/Is-0,,,,CS78904,CS78453,,CS78904
7181,7181,,Je-0,CS28364,GER,Je,50.927,11.587,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7181.png,,/group/arabidopsis/EckerLab/raw_data/Je-0,,,,CS76518,CS78251,,CS76518
7187,7187,,Kelsterbach-1,CS28381,GER,Kelsterbach,50.0667,8.5333,Paul Williams,,N,,N,,,,,,,,,,,,,,,
7188,7188,,Kelsterbach-2,CS28382,GER,Kelsterbach,50.0667,8.5333,Paul Williams,,Y,,N,,,,,,,,,,,,,CS78253,,
7189,7189,,Kelsterbach-3,CS28383,GER,Kelsterbach,50.0667,8.5333,Paul Williams,,N,,N,,,,,,,,,,,,,,,
7190,7190,,Kelsterbach-4,CS28384,GER,Kelsterbach,50.0667,8.5333,Paul Williams,,N,,N,,,,,,,,,,,,,,,
8420,8420,,Kelsterbach-4,,GER,Kelsterbach,50.0667,8.5333,Paul Williams,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/8420.png,,/group/arabidopsis/EckerLab/raw_data/Kelsterbach-4,,,,CS76525,CS78546,,CS76525
7194,7194,,Kl-0,CS28389,GER,Kl,50.95,6.9666,Albert Kranz,,Y,,N,,,,,,,,,,,,,,,
7195,7195,,Kl-1,CS28390,GER,Kl,50.95,6.9666,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78255,,
7196,7196,,Kl-2,CS28391,GER,Kl,50.95,6.9666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7197,7197,,Kl-3,CS28392,GER,Kl,50.95,6.9666,Albert Kranz,,N,,Y,,,Y,,MPI,,,,,,,,,,
7198,7198,,Kl-4,CS28393,GER,Kl,50.95,6.9666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7199,7199,,Kl-5,CS28394,GER,Kl,50.95,6.9666,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7199.png,,/group/arabidopsis/EckerLab/raw_data/Kl-5,,,,CS76528,CS78256,,CS76528
7201,7201,,Kr-0,CS28419,GER,Kr,51.3317,6.55934,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78257,,
7202,7202,,Kb-0,CS28380,GER,Kb,50.1797,8.50861,Albert Kranz,,N,Y,Y,,,Y,done,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7202.png,,/group/arabidopsis/EckerLab/raw_data/Kb-0,,,,CS76524,,,CS76524
7203,7203,,Krot-0,CS28421,GER,Krot,49.631,11.5722,Thomas Mitchell-Olds,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7203.png,,/group/arabidopsis/EckerLab/raw_data/Krot-0,,,,CS76534,,,CS76534
7204,7204,,Krot-1,CS28422,GER,Krot,49.631,11.5722,Thomas Mitchell-Olds,,N,,N,,,,,,,,,,,,,,,
7205,7205,,Krot-2,CS28423,GER,Krot,49.631,11.5722,Thomas Mitchell-Olds,,Y,,N,,,,,,,,,,,,,CS78258,,
7206,7206,,Kro-0,CS28420,GER,Kro,50.0742,8.96617,Albert Kranz,,Y,,Y,,,Y,released,"MPI,Salk",http://gwapp.gmi.oeaw.ac.at/public/plants/7206.png,,/group/arabidopsis/EckerLab/raw_data/Kro-0,,,,CS78906,CS78259,,
7211,7211,,Ler-1,CS28448,GER,Ler,47.984,10.8719,Eric Holub,,N,,N,,,,,,,,,,,,,,,
7212,7212,,Ler-0,CS28446,GER,Ler,47.984,10.8719,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7213,7213,,Ler-0,CS28445,GER,Ler,47.984,10.8719,Maarten Koornneef,,N,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7213.png,,,,,,CS77020,,,CS77020
7214,7214,,Ler-2,CS28450,GER,Ler,47.984,10.8719,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7215,7215,,Ler-0,CS28447,GER,Ler,47.984,10.8719,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7459,7459,,ER (Ler background),CS28238,GER,Ler,47.984,10.8719,George Redei,,N,,N,,,,,,,,,,,,,,,
7473,7473,,ER (Ler background),CS28237,GER,Ler,47.984,10.8719,George Redei,,N,,N,,,,,,,,,,,,,,,
6932,8324,"8324,6932",Ler-1,CS28449,GER,Ler,47.984,10.8719,Eric Holub,,Y,Y,Y,GMI,,Y,released,"MPI,GMI",http://gwapp.gmi.oeaw.ac.at/public/plants/6932.png,,/group/arabidopsis/gmi/raw_data/6932/,,,"10C,16C",CS77021,CS78463,,CS77021
7220,7220,,Li-1,CS28451,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7221,7221,,Li-10,CS28463,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7222,7222,,Li-2,CS28452,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7223,7223,,Li-2:1,CS28453,GER,Li,50.3833,8.0666,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7223.png,,/group/arabidopsis/EckerLab/raw_data/Li-2:1,,,,CS76541,CS78261,,CS76541
7224,7224,,Li-3,CS28454,GER,Li,50.3833,8.0666,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78262,,
7225,7225,,Li-3:3,CS28455,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7226,7226,,Li-5,CS28456,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7227,7227,,Li-5:2,CS28457,GER,Li,50.3833,8.0666,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78263,,
7228,7228,,Li-5:3,CS28458,GER,Li,50.3833,8.0666,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78264,,
7229,7229,,Li-6,CS28459,GER,Li,50.3833,8.0666,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78265,,
7230,7230,,Li-6:1,CS28460,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7231,7231,,Li-7,CS28461,GER,Li,50.3833,8.0666,Albert Kranz,,Y,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/7231.png,,,,,,CS77035,CS78266,,CS77035
7232,7232,,Li-8,CS28462,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7428,7428,,Loh-0,CS28476,GER,Li,50.3833,8.0666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7241,7241,,Lo-1,CS28474,GER,Lo,47.6166,7.6666,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7242,7242,,Lo-2,CS28475,GER,Lo,47.6166,7.6666,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78269,,
7244,7244,,Mnz-0,CS28495,GER,Mnz,50.001,8.26664,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7244.png,,/group/arabidopsis/EckerLab/raw_data/Mnz-0,,,,CS76552,CS78270,,CS76552
7245,7245,,Ma-0,CS28488,GER,Ma,50.8167,8.7667,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78271,,
7246,7246,,Ma-2,CS28489,GER,Ma,50.8167,8.7667,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78272,,
6937,6937,"6937,8339,7247",Mrk-0,"CS28499,CS28498",GER,Mrk,49,9.3,Albert Kranz,,Y,,Y,,,Y,done,"MPI,Salk",http://gwapp.gmi.oeaw.ac.at/public/plants/6937.png,,/group/arabidopsis/EckerLab/raw_data/Mrk-0,,,,CS78912,CS78475,,
7250,7250,,Me-0,CS28491,GER,Me,51.9183,10.1138,Albert Kranz,,Y,Y,Y,,,Y,done,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7250.png,,/group/arabidopsis/EckerLab/raw_data/Me-0,,,,CS76549,CS78921,,CS76549
6940,6940,"6940,8342",Mz-0,CS28506,GER,Mz,50.3,8.3,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6940.png,,/group/arabidopsis/EckerLab/raw_data/Mz-0,,,,CS76557,CS78478,,CS76557
7251,7251,,Mz-0,CS28505,GER,Mz,50.3,8.3,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7258,7258,,Nw-0,CS28573,GER,Nw,50.5,8.5,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7258.png,,/group/arabidopsis/EckerLab/raw_data/Nw-0,,,,CS76564,CS78276,,CS76564
7259,7259,,Nw-1,CS28574,GER,Nw,50.5,8.5,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7260,7260,,Nw-2,CS28575,GER,Nw,50.5,8.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78277,,
7261,7261,,Nw-3,CS28576,GER,Nw,50.5,8.5,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7262,7262,,Nw-4,CS28577,GER,Nw,50.5,8.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78278,,
8348,8348,,Nw-0,,GER,Nw,50.5,8.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78484,,
7264,7264,,Nie-0,CS28563,GER,Nie,50.3448,8.43281,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7268,7268,,Np-0,CS28572,GER,Np,52.6969,10.981,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7268.png,,/group/arabidopsis/EckerLab/raw_data/Np-0,,,,CS76563,CS78281,,CS76563
7273,7273,,No-0,CS28565,GER,No,51.0581,13.2995,Albert Kranz,,N,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7273.png,,,,,,CS77128,,,CS77128
7274,7274,,No-0,CS28566,GER,No,51.0581,13.2995,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7275,7275,,No-0,CS28564,GER,No,51.0581,13.2995,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78283,,
7276,7276,,Ob-0,CS28579,GER,Ob,50.2,8.5833,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7276.png,,/group/arabidopsis/EckerLab/raw_data/Ob-0,,,,CS76566,CS78284,,CS76566
7277,7277,,Ob-1,CS28580,GER,Ob,50.2,8.5833,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78285,,
7278,7278,,Ob-2,CS28581,GER,Ob,50.2,8.5833,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7279,7279,,Ob-3,CS28582,GER,Ob,50.2,8.5833,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7280,7280,,Old-1,CS28583,GER,Old,53.1667,8.2,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7280.png,,/group/arabidopsis/EckerLab/raw_data/Old-1,,,,CS76567,CS78286,,CS76567
7281,7281,,Old-2,CS28584,GER,Old,53.1667,8.2,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78287,,
7282,7282,,Or-0,CS28587,GER,Or,50.3827,8.01161,Albert Kranz,,Y,Y,Y,,,Y,done,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7282.png,,/group/arabidopsis/EckerLab/raw_data/Or-0,,,,CS76568,CS78288,,CS76568
7287,7287,,Ove-0,CS28590,GER,Ove,53.3422,8.42255,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7287.png,,/group/arabidopsis/EckerLab/raw_data/Ove-0,,,,CS76569,CS78291,,CS76569
7297,7297,,Pf-0,CS28601,GER,Pf,48.5479,9.11033,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78294,,
7305,7305,,Pt-0,CS28653,GER,Pt,53.476,10.6065,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7305.png,,/group/arabidopsis/EckerLab/raw_data/Pt-0,,,,CS78915,CS78299,,CS78915
7308,7308,,Po-0,CS28648,GER,Po,50.7167,7.1,Albert Kranz,,N,,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7308.png,,,,,,CS77185,,,
7309,7309,,Po-1,CS28649,GER,Po,50.7167,7.1,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78302,,
7310,7310,,Pr-0,CS28651,GER,Pr,50.1448,8.60706,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78303,,
7318,7318,,Rd-0,CS28671,GER,Rd,50.5,8.5,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
8366,8366,,Rd-0,,GER,Rd,50.5,8.5,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/8366.png,,/group/arabidopsis/EckerLab/raw_data/Rd-0,,,,CS76584,CS78501,,CS76584
8411,8411,,Rd-0,,GER,Rd,50.5,8.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78544,,
7325,7325,,Ru-0,CS28717,GER,Ru,50.3308,7.91541,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7331,7331,,Sh-0,CS28734,GER,Sh,51.6832,10.2144,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78309,,
7337,7337,,Si-0,CS28739,GER,Si,50.8738,8.02341,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7337.png,,/group/arabidopsis/EckerLab/raw_data/Si-0,,,,CS76601,CS78311,,CS76601
7343,7343,,Sp-0,CS28743,GER,Sp,52.5339,13.181,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7343.png,,/group/arabidopsis/EckerLab/raw_data/Sp-0,,,,CS76603,CS78313,,CS76603
7344,7344,,Sg-1,CS28732,GER,Sg,47.6667,9.5,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7344.png,,/group/arabidopsis/EckerLab/raw_data/Sg-1,,,,CS76600,CS78314,,CS76600
7345,7345,,Sg-2,CS28733,GER,Sg,47.6667,9.5,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7346,7346,,Sten-0,CS28750,GER,Stendal,52.6058,11.8558,Albert Kranz,,Y,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/7346.png,,,,,,CS77277,CS78315,,CS77277
7378,7378,,Uk-1,CS28787,GER,Uk,48.0333,7.7667,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7378.png,,/group/arabidopsis/EckerLab/raw_data/Uk-1,,,,CS76620,CS78324,,CS76620
7379,7379,,Uk-2,CS28788,GER,Uk,48.0333,7.7667,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78325,,
7380,7380,,Uk-3,CS28789,GER,Uk,48.0333,7.7667,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7381,7381,,Uk-4,CS28790,GER,Uk,48.0333,7.7667,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78326,,
7386,7386,,Vi-0,CS28802,GER,Vi,50.1946,8.74639,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78329,,
7404,7404,,Wc-1,CS28813,GER,Wc,52.6,10.0667,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7404.png,,/group/arabidopsis/EckerLab/raw_data/Wc-1,,,,CS76627,CS78336,,CS76627
7405,7405,,Wc-2,CS28814,GER,Wc,52.6,10.0667,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78337,,
6982,6982,"6982,8407",Wt-5,CS28836,GER,Wt,52.3,9.3,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6982.png,,/group/arabidopsis/EckerLab/raw_data/Wt-5,,,,CS76632,CS78540,,CS76632
7406,7406,,Wt-1,CS28831,GER,Wt,52.3,9.3,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78338,,
7407,7407,,Wt-2,CS28832,GER,Wt,52.3,9.3,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7408,7408,,Wt-3,CS28833,GER,Wt,52.3,9.3,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78339,,
7409,7409,,Wt-4,CS28834,GER,Wt,52.3,9.3,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7410,7410,,Wt-5,CS28835,GER,Wt,52.3,9.3,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7411,7411,,Wl-0,CS28822,GER,Wl,47.9299,10.8134,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7411.png,,/group/arabidopsis/EckerLab/raw_data/Wl-0,,,,CS76630,CS78340,,CS76630
7415,7415,,Wu-0,CS28838,GER,Wü,49.7878,9.9361,Albert Kranz,,N,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7415.png,,,,,,CS78858,,,CS78858
7452,7452,,Wu-0,CS28837,GER,Wü,49.7878,9.9361,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7500,7500,,Köln,CS28604,GER,Köln,50.95,6.9666,Paul Williams,,N,,N,,,,,,,,,,,,,,,
8239,8239,,PHW-3,,GER,Köln,51,7,Paul Williams,,Y,Y,Y,,,Y,,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/8239.png,,/group/arabidopsis/EckerLab/raw_data/Koln,,,,CS76976,CS78390,,CS76976
7419,7419,,Db-1,CS28203,GER,Tenne,50.3058,8.32213,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7419.png,,/group/arabidopsis/EckerLab/raw_data/Db-1,,,,CS76471,,,CS76471
6826,6826,,Kz-1,CS28426,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6827,6827,,Kz-10,CS28435,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6828,6828,,Kz-11,CS28436,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6829,6829,,Kz-12,CS28437,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6831,6831,,Kz-2,CS28428,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6832,6832,,Kz-4,CS28429,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6833,6833,,Kz-6,CS28430,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6834,6834,,Kz-7,CS28431,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6835,6835,,Kz-8,CS28432,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6836,6836,,Kz-9,CS28433,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
6931,6931,"6931,8322",Kz-9,CS28434,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6931.png,,/group/arabidopsis/EckerLab/raw_data/Kz-9,,,,CS76537,CS78461,,CS76537
6930,8320,"8320,6930",Kz-1,CS28427,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 00:00:00,Y,,N,,,,,,,,,,,,,CS78460,,
6830,8321,"8321,6830",Kz-13,CS28438,KAZ,KZ,49.5,73.1,Ihsan Al-Shehbaz,1994-06-07 0:00:00,N,Y,Y,,,Y,,MPI,http://gwapp.gmi.oeaw.ac.at/public/plants/6830.png,,,,,,CS76994,,,CS76994
7470,7470,,RC1058A,CS28670,KAZ,UNKNOWN-Kazakhstan,,,Ihsan Al-Shehbaz,,N,,N,,,,,,,,,,,,,,,
7465,7465,,9481,CS28002,KAZ,Koksinger Mt,48.4833,71.05,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
7466,7466,,9481A,CS28003,KAZ,Koksinger Mt,48.4833,71.05,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
7467,7467,,9481B,CS28004,KAZ,Koksinger Mt,48.4833,71.05,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
7468,7468,,9481C,CS28005,KAZ,Koksinger Mt,48.4833,71.05,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
7469,7469,,9481D,CS28006,KAZ,Koksinger Mt,48.4833,71.05,Ihsan Al-Shehbaz,1994-06-07 00:00:00,N,,N,,,,,,,,,,,,,,,
7003,7003,,Bs-1,CS28096,SUI,Bs,47.5,7.5,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7003.png,,/group/arabidopsis/EckerLab/raw_data/Bs-1,,,,CS78888,,,CS78888
7004,7004,,Bs-2,CS28097,SUI,Bs,47.5,7.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78189,,
7005,7005,,Bs-5,CS28098,SUI,Bs,47.5,7.5,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
8270,8270,,Bs-1,,SUI,Bs,47.5,7.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78414,,
7069,7069,,Cha-0,CS28133,SUI,Champex (Cha),46.0333,7.1167,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78207,,
7070,7070,,Cha-1,CS28134,SUI,Champex (Cha),46.0333,7.1167,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7144,7144,,Ge-0,CS28276,SUI,Ge,46.5,6.08,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7145,7145,,Ge-1,CS28277,SUI,Ge,46.5,6.08,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78235,,
7146,7146,,Ge-2,CS28278,SUI,Ge,46.5,6.08,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
8297,8297,,Ge-0,,SUI,Ge,46.5,6.08,Albert Kranz,,Y,Y,Y,,,Y,,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/8297.png,,/group/arabidopsis/EckerLab/raw_data/Ge-0,,,,CS76875,CS78439,,CS76875
7265,7265,,Nd-0,CS28528,SUI,Nd,50,10,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78280,,
7266,7266,,Nd-1,CS28529,SUI,Nd,50,10,Eric Holub,,N,,N,,,,,,,,,,,,,,,
7267,7267,,Nd-1,CS28530,SUI,Nd,50,10,Eric Holub,,N,,N,,,,,,,,,,,,,,,
6942,8344,"8344,6942",Nd-1,CS28531,SUI,Nd,50,10,Eric Holub,,Y,,N,,,,,,,,,,,,,CS78480,,
6979,6979,"6979,8404",Wei-0,CS28816,SUI,Wei,47.25,8.26,Alan Slusarenko,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6979.png,,/group/arabidopsis/EckerLab/raw_data/Wei-0,,,,CS76628,CS78537,,CS76628
7402,7402,,Wei-0,CS28815,SUI,Wei,47.25,8.26,Alan Slusarenko,,N,,N,,,,,,,,,,,,,,,
7403,7403,,Wei-1,CS28817,SUI,Wei,47.25,8.26,Eric Holub,,Y,,N,,,,,,,,,,,,,CS78335,,
7417,7417,,Zu-0,CS28846,SUI,Zu,47.3667,8.55,Albert Kranz,,N,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7417.png,,,,,,CS78880,,,CS78880
